movieId,title,genres,imdbId,links,,,Ratings,Class,
6939,Gloomy Sunday (Ein Lied von Liebe und Tod) (1999),"8,14",155722,http://www.imdb.com/title/tt0155722,,,4,yes,
6942,Love Actually (2003),"5,8,14",314331,http://www.imdb.com/title/tt0314331,,,3.8,yes,
6944,Father of the Bride (1991),5,101862,http://www.imdb.com/title/tt0101862,,,3.5,yes,
6945,My Architect: A Son's Journey (2003),7,373175,http://www.imdb.com/title/tt0373175,,,4.2,yes,
6946,Looney Tunes: Back in 1 (2003),"1,3,4,9",318155,http://www.imdb.com/title/tt0318155,,,2.8,no,
6947,Master and Commander: The Far Side of the World (2003),"2,8,17",311113,http://www.imdb.com/title/tt0311113,,,3.6,yes,
6948,Tupac: Resurrection (2003),7,343121,http://www.imdb.com/title/tt0343121,,,4,yes,
6949,"Big Empty, The (2003)","5,13,15",321442,http://www.imdb.com/title/tt0321442,,,3.5,yes,
6950,"Missing, The (2003)","2,16,18",338188,http://www.imdb.com/title/tt0338188,,,3.7,yes,
6951,"Cat in the Hat, The (2003)","4,5",312528,http://www.imdb.com/title/tt0312528,,,2.1,no,
6952,Gothika (2003),"11,16",348836,http://www.imdb.com/title/tt0348836,,,3.1,yes,
6953,21 Grams (2003),"6,8,13,14,16",315733,http://www.imdb.com/title/tt0315733,,,3.3,yes,
6954,"Barbarian Invasions, The (Les invasions barbares) (2003)","5,6,8,13,14",338135,http://www.imdb.com/title/tt0338135,,,4,yes,
6957,Bad Santa (2003),"5,6",307987,http://www.imdb.com/title/tt0307987,,,3.4,yes,
6958,"Haunted Mansion, The (2003)","4,5,9,11",338094,http://www.imdb.com/title/tt0338094,,,2.5,no,
6959,Timeline (2003),"1,2,15",300556,http://www.imdb.com/title/tt0300556,,,2,no,
6961,Damage (Fatale) (1992),8,104237,http://www.imdb.com/title/tt0104237,,,4,yes,
6962,OT: Our Town (2002),7,334029,http://www.imdb.com/title/tt0334029,,,3.5,yes,
6963,Devil's Playground (2002),7,293088,http://www.imdb.com/title/tt0293088,,,4.2,yes,
6965,Journeys with George (2002),7,312848,http://www.imdb.com/title/tt0312848,,,3.5,yes,
6966,Darkman (1990),"1,6,9,15,16",99365,http://www.imdb.com/title/tt099365,,,3.8,yes,
6967,Dead of Night (1945),"11,13",37635,http://www.imdb.com/title/tt037635,,,0.5,no,
6969,"Dernier Combat, Le (Last Battle, The) (1983)","8,15",85426,http://www.imdb.com/title/tt085426,,,4.5,yes,
6970,Desk Set (1957),"5,14",50307,http://www.imdb.com/title/tt050307,,,3.8,yes,
6971,Europa (Zentropa) (1991),"8,16",101829,http://www.imdb.com/title/tt0101829,,,4,yes,
6973,Final Analysis (1992),"8,14,16",104265,http://www.imdb.com/title/tt0104265,,,2.5,no,
6974,"Freshman, The (1990)","5,6",99615,http://www.imdb.com/title/tt099615,,,3,no,
6975,Funny Games (1997),"8,11,16",119167,http://www.imdb.com/title/tt0119167,,,3.2,yes,
6978,Slacker (1991),"5,8",102943,http://www.imdb.com/title/tt0102943,,,3.2,yes,
6979,17Games (1983),"8,15,16",86567,http://www.imdb.com/title/tt086567,,,3.3,yes,
6981,"Ordet (Word, The) (1955)",8,48452,http://www.imdb.com/title/tt048452,,,3.8,yes,
6982,Forbidden Games (Jeux interdits) (1952),"8,17",43686,http://www.imdb.com/title/tt043686,,,3.5,yes,
6983,Jane Eyre (1944),"8,14",36969,http://www.imdb.com/title/tt036969,,,5,yes,
6984,"Tale of Two Cities, A (1935)",8,27075,http://www.imdb.com/title/tt027075,,,4,yes,
6985,"Passion of Joan of Arc, The (Passion de Jeanne d'Arc, La) (1928)",8,19254,http://www.imdb.com/title/tt019254,,,3.9,yes,
6986,Ben-Hur: A Tale of the Christ (1925),"2,8,14",16641,http://www.imdb.com/title/tt016641,,,3,no,
6987,"Cabinet of Dr. Caligari, The (Cabinet des Dr. Caligari., Das) (1920)","6,9,11",10323,http://www.imdb.com/title/tt010323,,,3.9,yes,
6989,Gorky Park (1983),"6,8,16",85615,http://www.imdb.com/title/tt085615,,,3.5,yes,
6990,The Great Train Robbery (1978),"1,2,5,6,8",79240,http://www.imdb.com/title/tt079240,,,3.5,yes,
6992,Guarding Tess (1994),"5,8",109951,http://www.imdb.com/title/tt0109951,,,2.8,no,
6993,Hannah and Her Sisters (1986),"5,8,14",91167,http://www.imdb.com/title/tt091167,,,3.8,yes,
6994,"Hard Way, The (1991)","1,5",102004,http://www.imdb.com/title/tt0102004,,,3.2,yes,
6996,Highlander II: The Quickening (1991),"1,15",102034,http://www.imdb.com/title/tt0102034,,,1.9,no,
6997,Hoffa (1992),"6,8",104427,http://www.imdb.com/title/tt0104427,,,3,no,
6998,House of Cards (1993),8,107148,http://www.imdb.com/title/tt0107148,,,2,no,
6999,Housesitter (1992),"5,14",104452,http://www.imdb.com/title/tt0104452,,,2.2,no,
7000,Hudson Hawk (1991),"1,2,5",102070,http://www.imdb.com/title/tt0102070,,,3,no,
7001,Invasion of the Body Snatchers (1978),"11,13,15,16",77745,http://www.imdb.com/title/tt077745,,,3.8,yes,
7004,Kindergarten Cop (1990),"1,5,6,16",99938,http://www.imdb.com/title/tt099938,,,2.9,no,
7005,King Ralph (1991),5,102216,http://www.imdb.com/title/tt0102216,,,1.5,no,
7007,"Last Boy Scout, The (1991)","1,5,6,8,16",102266,http://www.imdb.com/title/tt0102266,,,3.5,yes,
7008,Last Tango in Paris (Ultimo tango a Parigi) (1972),"8,14",70849,http://www.imdb.com/title/tt070849,,,4.5,yes,
7009,Lorenzo's Oil (1992),8,104756,http://www.imdb.com/title/tt0104756,,,3.3,yes,
7010,"Lover, The (Amant, L') (1992)","8,14",101316,http://www.imdb.com/title/tt0101316,,,3.5,yes,
7012,Mr. Destiny (1990),"5,9",100201,http://www.imdb.com/title/tt0100201,,,3,no,
7013,"Night of the Hunter, The (1955)","8,10,16",48424,http://www.imdb.com/title/tt048424,,,4,yes,
7015,Only the Lonely (1991),"5,14",102598,http://www.imdb.com/title/tt0102598,,,3.2,yes,
7016,Over the Top (1987),"1,8",93692,http://www.imdb.com/title/tt093692,,,1.5,no,
7017,Passenger 57 (1992),"1,16",105104,http://www.imdb.com/title/tt0105104,,,3.5,yes,
7018,Presumed Innocent (1990),"6,8,16",100404,http://www.imdb.com/title/tt0100404,,,3.9,yes,
7019,Project X (1987),"5,8",93793,http://www.imdb.com/title/tt093793,,,2.8,no,
7020,Proof (1991),"5,8,14",102721,http://www.imdb.com/title/tt0102721,,,0,no,
7022,Battle Royale (Batoru rowaiaru) (2000),"1,8,11,16",266308,http://www.imdb.com/title/tt0266308,,,3.9,yes,
7023,"Wedding Banquet, The (Xi yan) (1993)","5,8,14",107156,http://www.imdb.com/title/tt0107156,,,4.5,yes,
7024,"Salo, or The 120 Days of Sodom (Salò o le 120 giornate di Sodoma) (1976)",8,73650,http://www.imdb.com/title/tt073650,,,3.7,yes,
7025,"Midnight Clear, A (1992)","8,17",102443,http://www.imdb.com/title/tt0102443,,,3.8,yes,
7026,Summer School (1987),5,94072,http://www.imdb.com/title/tt094072,,,2.4,no,
7027,Silverado (1985),"1,18",90022,http://www.imdb.com/title/tt090022,,,3.2,yes,
7028,Quick Change (1990),"5,6",100449,http://www.imdb.com/title/tt0100449,,,3.6,yes,
7030,Radio Flyer (1992),8,105211,http://www.imdb.com/title/tt0105211,,,2.8,no,
7031,"Real McCoy, The (1993)","1,6,8,16",107927,http://www.imdb.com/title/tt0107927,,,4,yes,
7032,Revenge (1990),"8,14,16",100485,http://www.imdb.com/title/tt0100485,,,4,yes,
7033,"Secret of My Succe$s, The (a.k.a. The Secret of My Success) (1987)","5,14",93936,http://www.imdb.com/title/tt093936,,,3.1,yes,
7034,Show Me Love (Fucking Åmål) (1998),"8,14",150662,http://www.imdb.com/title/tt0150662,,,3.8,yes,
7036,Teen Wolf (1985),"5,9",90142,http://www.imdb.com/title/tt090142,,,3.1,yes,
7037,High Heels (Tacones lejanos) (1991),"5,8",103030,http://www.imdb.com/title/tt0103030,,,4.5,yes,
7038,Things You Can Tell Just by Looking at Her (2000),"8,14",210358,http://www.imdb.com/title/tt0210358,,,4,yes,
7040,To Live and Die in L.A. (1985),"1,6,8,16",90180,http://www.imdb.com/title/tt090180,,,2.5,no,
7041,Trapped in Paradise (1994),"5,6",111477,http://www.imdb.com/title/tt0111477,,,2.5,no,
7044,Wild at Heart (1990),"6,8,13,14,16",100935,http://www.imdb.com/title/tt0100935,,,3.8,yes,
7045,"Witches, The (1990)","4,9",100944,http://www.imdb.com/title/tt0100944,,,3.2,yes,
7046,"Witches of Eastwick, The (1987)","5,9,11,16",94332,http://www.imdb.com/title/tt094332,,,2.5,no,
7047,Year of the Dragon (1985),"1,6,8",90350,http://www.imdb.com/title/tt090350,,,2.5,no,
7048,Nothing to Lose (1997),"1,2,5,6",119807,http://www.imdb.com/title/tt0119807,,,3.4,yes,
7049,Flying Down to Rio (1933),"5,12,14",24025,http://www.imdb.com/title/tt024025,,,3,no,
7050,Follow the Fleet (1936),"5,12,14",27630,http://www.imdb.com/title/tt027630,,,3.8,yes,
7051,"What's New, Pussycat (1965)",5,59903,http://www.imdb.com/title/tt059903,,,3.5,yes,
7052,Mary of Scotland (1936),8,27948,http://www.imdb.com/title/tt027948,,,3,no,
7053,Roberta (1935),"5,12,14",26942,http://www.imdb.com/title/tt026942,,,4,yes,
7054,Little Women (1949),8,41594,http://www.imdb.com/title/tt041594,,,3.5,yes,
7055,Swing Time (1936),"5,12,14",28333,http://www.imdb.com/title/tt028333,,,4,yes,
7056,"Public Enemy, The (1931)","1,6,8",22286,http://www.imdb.com/title/tt022286,,,4.2,yes,
7057,"Midsummer Night's Dream, A (1935)","5,9,14",26714,http://www.imdb.com/title/tt026714,,,3.5,yes,
7058,Life with Father (1947),5,39566,http://www.imdb.com/title/tt039566,,,3.5,yes,
7059,National Velvet (1944),"4,8",37120,http://www.imdb.com/title/tt037120,,,3.8,yes,
7060,Jesus Christ Superstar (1973),"8,12",70239,http://www.imdb.com/title/tt070239,,,4,yes,
7061,Dark Victory (1939),"8,14",31210,http://www.imdb.com/title/tt031210,,,4,yes,
7062,Birdman of Alcatraz (1962),8,55798,http://www.imdb.com/title/tt055798,,,4,yes,
7063,"Aguirre: The Wrath of God (Aguirre, der Zorn Gottes) (1972)","2,8",68182,http://www.imdb.com/title/tt068182,,,4,yes,
7064,Beauty and the Beast (La belle et la bête) (1946),"8,9",38348,http://www.imdb.com/title/tt038348,,,3.2,yes,
7065,"Birth of a Nation, The (1915)","8,17",4972,http://www.imdb.com/title/tt04972,,,2,no,
7067,Juliet of the Spirits (Giulietta degli spiriti) (1965),"5,8,9,14",59229,http://www.imdb.com/title/tt059229,,,3.2,yes,
7069,"Macbeth (a.k.a. Tragedy of Macbeth, The) (1971)",8,67372,http://www.imdb.com/title/tt067372,,,3.5,yes,
7070,Red River (1948),"1,2,18",40724,http://www.imdb.com/title/tt040724,,,4,yes,
7071,"Woman Under the Influence, A (1974)",8,72417,http://www.imdb.com/title/tt072417,,,5,yes,
7072,Stagecoach (1939),"1,8,14,18",31971,http://www.imdb.com/title/tt031971,,,3.5,yes,
7073,"Shot in the Dark, A (1964)","5,6,13",58586,http://www.imdb.com/title/tt058586,,,2.5,no,
7074,"Navigator, The (1924)",5,15163,http://www.imdb.com/title/tt015163,,,3.5,yes,
7075,"Court Jester, The (1956)","2,5,12",49096,http://www.imdb.com/title/tt049096,,,3.5,yes,
7076,Bullitt (1968),"1,6,8,16",62765,http://www.imdb.com/title/tt062765,,,3.9,yes,
7078,Jezebel (1938),8,30287,http://www.imdb.com/title/tt030287,,,3.8,yes,
7079,"Hunchback of Notre Dame, The (1939)",8,31455,http://www.imdb.com/title/tt031455,,,3.5,yes,
7080,42nd Street (1933),"8,12,14",24034,http://www.imdb.com/title/tt024034,,,4,yes,
7082,That Touch of Mink (1962),"5,14",56575,http://www.imdb.com/title/tt056575,,,3.8,yes,
7083,Sweet Dreams (1985),8,90110,http://www.imdb.com/title/tt090110,,,3,no,
7084,"Play It Again, Sam (1972)","5,14",69097,http://www.imdb.com/title/tt069097,,,3.8,yes,
7085,Send Me No Flowers (1964),"5,14",58571,http://www.imdb.com/title/tt058571,,,3.2,yes,
7086,Pygmalion (1938),"5,8",30637,http://www.imdb.com/title/tt030637,,,3.5,yes,
7087,"Passage to India, A (1984)","2,8",87892,http://www.imdb.com/title/tt087892,,,4,yes,
7088,Black Orpheus (Orfeu Negro) (1959),"8,14",53146,http://www.imdb.com/title/tt053146,,,4,yes,
7089,Amarcord (1973),"5,8",71129,http://www.imdb.com/title/tt071129,,,4,yes,
7090,Hero (Ying xiong) (2002),"1,2,8",299977,http://www.imdb.com/title/tt0299977,,,3.9,yes,
7091,Horse Feathers (1932),5,23027,http://www.imdb.com/title/tt023027,,,4,yes,
7092,Anna Karenina (1935),"8,14",26071,http://www.imdb.com/title/tt026071,,,3.5,yes,
7093,"Front Page, The (1974)",5,71524,http://www.imdb.com/title/tt071524,,,3.8,yes,
7096,Rivers and Tides (2001),7,307385,http://www.imdb.com/title/tt0307385,,,5,yes,
7099,Nausicaä of the Valley of the Wind (Kaze no tani no Naushika) (1984),"2,3,8,9,15",87544,http://www.imdb.com/title/tt087544,,,4,yes,
7101,Doc Hollywood (1991),"5,14",101745,http://www.imdb.com/title/tt0101745,,,3,no,
7102,Dragnet (1987),"5,6,8",92925,http://www.imdb.com/title/tt092925,,,2.5,no,
7103,Madhouse (1990),5,100087,http://www.imdb.com/title/tt0100087,,,3.5,yes,
7104,1941 (1979),"5,17",78723,http://www.imdb.com/title/tt078723,,,2.7,no,
7107,Foul Play (1978),"5,16",77578,http://www.imdb.com/title/tt077578,,,2.8,no,
7108,6 Story (Zhong an zu) (1993),"1,6,8",108656,http://www.imdb.com/title/tt0108656,,,3.2,yes,
7109,Beyond the Clouds (Al di là delle nuvole) (1996),"8,14",114086,http://www.imdb.com/title/tt0114086,,,3,no,
7114,"Collector, The (1965)","8,11,16",59043,http://www.imdb.com/title/tt059043,,,0.5,no,
7115,Deep Red (Profondo rosso) (1975),"11,13,16",73582,http://www.imdb.com/title/tt073582,,,2.6,no,
7116,Diabolique (Les diaboliques) (1955),"11,13,16",46911,http://www.imdb.com/title/tt046911,,,3.1,yes,
7117,Leprechaun (1993),"5,11",107387,http://www.imdb.com/title/tt0107387,,,2.3,no,
7118,Wings of Honneamise (Ôritsu uchûgun Oneamisu no tsubasa) (1987),"3,8,15,17",93207,http://www.imdb.com/title/tt093207,,,3.8,yes,
7121,Adam's Rib (1949),"5,14",41090,http://www.imdb.com/title/tt041090,,,4.8,yes,
7122,King of Hearts (1966),"5,8,17",60908,http://www.imdb.com/title/tt060908,,,5,yes,
7123,Naked Lunch (1991),"8,9,13,15",102511,http://www.imdb.com/title/tt0102511,,,3.4,yes,
7124,Grass (1999),7,214730,http://www.imdb.com/title/tt0214730,,,3.2,yes,
7125,Spring For17d (1999),8,156096,http://www.imdb.com/title/tt0156096,,,2,no,
7127,Run (1991),"1,8,16",102818,http://www.imdb.com/title/tt0102818,,,3.5,yes,
7131,"Summer Place, A (1959)",8,53320,http://www.imdb.com/title/tt053320,,,3,no,
7132,"Night at the Opera, A (1935)","5,12,14",26778,http://www.imdb.com/title/tt026778,,,4.1,yes,
7134,"Element of 6, The (Forbrydelsens Element) (1984)","8,16",87280,http://www.imdb.com/title/tt087280,,,4,yes,
7137,"Cooler, The (2003)","5,8,14",318374,http://www.imdb.com/title/tt0318374,,,3.6,yes,
7139,In America (2002),"8,14",298845,http://www.imdb.com/title/tt0298845,,,3.9,yes,
7141,My Flesh and Blood (2003),7,342804,http://www.imdb.com/title/tt0342804,,,4,yes,
7142,Honey (2003),"8,14",322589,http://www.imdb.com/title/tt0322589,,,3,no,
7143,"Last Samurai, The (2003)","1,2,8,17",325710,http://www.imdb.com/title/tt0325710,,,3.9,yes,
7147,Big Fish (2003),"8,9,14",319061,http://www.imdb.com/title/tt0319061,,,3.8,yes,
7149,Something's Gotta Give (2003),"5,8,14",337741,http://www.imdb.com/title/tt0337741,,,3.6,yes,
7150,Stuck on You (2003),5,338466,http://www.imdb.com/title/tt0338466,,,2.8,no,
7151,Girl with a Pearl Earring (2003),"8,14",335119,http://www.imdb.com/title/tt0335119,,,3.4,yes,
7153,"Lord of the Rings: The Return of the King, The (2003)","1,2,8,9",167260,http://www.imdb.com/title/tt0167260,,,4.1,yes,
7154,Mona Lisa Smile (2003),"8,14",304415,http://www.imdb.com/title/tt0304415,,,2.8,no,
7155,Calendar Girls (2003),5,337909,http://www.imdb.com/title/tt0337909,,,2.6,no,
7156,"Fog of 17: Eleven Lessons from the Life of Robert S. McNamara, The (2003)","7,17",317910,http://www.imdb.com/title/tt0317910,,,4.3,yes,
7158,House of Sand and Fog (2003),8,315983,http://www.imdb.com/title/tt0315983,,,3.8,yes,
7160,Monster (2003),"6,8",340855,http://www.imdb.com/title/tt0340855,,,3.5,yes,
7161,Cheaper by the Dozen (2003),"4,5",349205,http://www.imdb.com/title/tt0349205,,,1.9,no,
7162,Cold Mountain (2003),"8,14,17",159365,http://www.imdb.com/title/tt0159365,,,3.3,yes,
7163,Paycheck (2003),"1,15,16",338337,http://www.imdb.com/title/tt0338337,,,2.9,no,
7164,Peter Pan (2003),"1,2,4,9",316396,http://www.imdb.com/title/tt0316396,,,3.1,yes,
7165,"Company, The (2003)","8,12",335013,http://www.imdb.com/title/tt0335013,,,3,no,
7167,Japanese Story (2003),8,304229,http://www.imdb.com/title/tt0304229,,,3,no,
7169,Chasing Liberty (2004),"5,14",360139,http://www.imdb.com/title/tt0360139,,,3.9,yes,
7171,Aileen: Life and Death of a Serial Killer (2003),7,364930,http://www.imdb.com/title/tt0364930,,,3.5,yes,
7173,Along Came Polly (2004),"5,14",343135,http://www.imdb.com/title/tt0343135,,,3,no,
7175,Torque (2004),"1,6",329691,http://www.imdb.com/title/tt0329691,,,2.2,no,
7176,Crimson Gold (Talaye sorgh) (2003),8,371280,http://www.imdb.com/title/tt0371280,,,3.5,yes,
7177,Osama (2003),8,368913,http://www.imdb.com/title/tt0368913,,,3.5,yes,
7178,"Great Gatsby, The (1974)",8,71577,http://www.imdb.com/title/tt071577,,,3,no,
7179,Wuthering Heights (1992),"8,14",104181,http://www.imdb.com/title/tt0104181,,,2.5,no,
7181,Ship of Fools (1965),8,59712,http://www.imdb.com/title/tt059712,,,3.5,yes,
7184,This Property is Condemned (1966),"8,14",61089,http://www.imdb.com/title/tt061089,,,4.5,yes,
7190,Jane Eyre (1970),8,65911,http://www.imdb.com/title/tt065911,,,3.5,yes,
7191,Blame It on the Bellboy (1992),5,103827,http://www.imdb.com/title/tt0103827,,,2,no,
7192,Only the Strong (1993),1,107750,http://www.imdb.com/title/tt0107750,,,3,no,
7193,"2s of Ford Fairlane, The (1990)","1,5",98987,http://www.imdb.com/title/tt098987,,,3,no,
7202,Beyond Re-Animator (2003),11,222812,http://www.imdb.com/title/tt0222812,,,3,no,
7205,"Wind and the Lion, The (1975)",2,73906,http://www.imdb.com/title/tt073906,,,3,no,
7206,Mon Oncle (My Uncle) (1958),5,50706,http://www.imdb.com/title/tt050706,,,3.8,yes,
7208,Dr. Jekyll and Mr. Hyde (1941),"8,11",33553,http://www.imdb.com/title/tt033553,,,3.8,yes,
7209,"M. Hulot’s Holiday (Mr. Hulot's Holiday) (Vacances de Monsieur Hulot, Les) (1953)",5,46487,http://www.imdb.com/title/tt046487,,,3.5,yes,
7211,People Will Talk (1951),"5,14",43915,http://www.imdb.com/title/tt043915,,,3.5,yes,
7212,I Was a Male 17 Bride (1949),"5,14",41498,http://www.imdb.com/title/tt041498,,,4.2,yes,
7215,To Have and Have Not (1944),"2,8,14,16,17",37382,http://www.imdb.com/title/tt037382,,,3.5,yes,
7216,High Sierra (1941),"6,8,10,16",33717,http://www.imdb.com/title/tt033717,,,4.2,yes,
7217,Dark Passage (1947),"6,8,10,14,16",39302,http://www.imdb.com/title/tt039302,,,4,yes,
7218,"Ox-Bow Incident, The (1943)","8,18",36244,http://www.imdb.com/title/tt036244,,,4.5,yes,
7219,They Drive by Night (1940),8,33149,http://www.imdb.com/title/tt033149,,,4,yes,
7222,Reefer Madness (a.k.a. Tell Your 4) (1938),"5,8",28346,http://www.imdb.com/title/tt028346,,,3.2,yes,
7223,D.O.A. (1950),"8,10,13",42369,http://www.imdb.com/title/tt042369,,,2.5,no,
7225,Pumping Iron (1977),7,76578,http://www.imdb.com/title/tt076578,,,3.7,yes,
7228,Cool World (1992),"3,5,9",104009,http://www.imdb.com/title/tt0104009,,,2.5,no,
7234,"Strada, La (1954)",8,47528,http://www.imdb.com/title/tt047528,,,4.2,yes,
7235,Ichi the Killer (Koroshiya 1) (2001),"1,5,6,8,11,16",296042,http://www.imdb.com/title/tt0296042,,,3.4,yes,
7236,"Boy and His Dog, A (1975)",15,72730,http://www.imdb.com/title/tt072730,,,4,yes,
7238,Ashes and Diamonds (Popiól i diament) (1958),"8,17",52080,http://www.imdb.com/title/tt052080,,,4,yes,
7243,Intolerance: Love's Struggle Throughout the Ages (1916),8,6864,http://www.imdb.com/title/tt06864,,,3.5,yes,
7245,Tormented (1960),"11,16",54393,http://www.imdb.com/title/tt054393,,,1,no,
7247,Chitty Chitty Bang Bang (1968),"2,4,5,9,12",62803,http://www.imdb.com/title/tt062803,,,3.5,yes,
7248,"Suriyothai (a.k.a. Legend of Suriyothai, The) (2001)","1,2,8,17",290879,http://www.imdb.com/title/tt0290879,,,3.5,yes,
7251,Where the Day Takes You (1992),8,105810,http://www.imdb.com/title/tt0105810,,,4,yes,
7254,The Butterfly Effect (2004),"8,15,16",289879,http://www.imdb.com/title/tt0289879,,,3.6,yes,
7255,Win a Date with Tad Hamilton! (2004),"5,14",335559,http://www.imdb.com/title/tt0335559,,,2.8,no,
7256,Touching the Void (2003),"2,7",379557,http://www.imdb.com/title/tt0379557,,,4,yes,
7257,"Big Bounce, The (2004)","5,6,16",315824,http://www.imdb.com/title/tt0315824,,,2,no,
7258,"Perfect Score, The (2004)","5,6",314498,http://www.imdb.com/title/tt0314498,,,2.8,no,
7259,You Got Served (2004),"8,12",365957,http://www.imdb.com/title/tt0365957,,,2.1,no,
7260,Latter Days (2003),"5,8,14",345551,http://www.imdb.com/title/tt0345551,,,3.5,yes,
7261,Barbershop 2: Back in Business (2004),5,337579,http://www.imdb.com/title/tt0337579,,,2.2,no,
7262,Catch That Kid (2004),"1,2,4,5,6",337917,http://www.imdb.com/title/tt0337917,,,2,no,
7263,Miracle (2004),8,349825,http://www.imdb.com/title/tt0349825,,,3.4,yes,
7264,An Amazing Couple (2002),"5,14",234940,http://www.imdb.com/title/tt0234940,,,4,yes,
7265,"Dreamers, The (2003)",8,309987,http://www.imdb.com/title/tt0309987,,,3.7,yes,
7266,"Lost Skeleton of Cadavra, The (2002)","5,11,15",307109,http://www.imdb.com/title/tt0307109,,,4,yes,
7282,"Hip Hop Witch, Da (2000)","5,11,16",245943,http://www.imdb.com/title/tt0245943,,,1,no,
7285,Thirteen (2003),8,328538,http://www.imdb.com/title/tt0328538,,,3.6,yes,
7292,Best Defense (1984),"5,17",86955,http://www.imdb.com/title/tt086955,,,2.5,no,
7293,50 First Dates (2004),"5,14",343660,http://www.imdb.com/title/tt0343660,,,3.6,yes,
7294,Welcome to Mooseport (2004),5,361925,http://www.imdb.com/title/tt0361925,,,3.2,yes,
7297,Kitchen Stories (Salmer fra kjøkkenet) (2003),"5,8",323872,http://www.imdb.com/title/tt0323872,,,3.7,yes,
7299,Monsieur Ibrahim (Monsieur Ibrahim et les fleurs du Coran) (2003),8,329388,http://www.imdb.com/title/tt0329388,,,3.7,yes,
7301,Diary of a Country Priest (Journal d'un curé de campagne) (1951),8,42619,http://www.imdb.com/title/tt042619,,,3.5,yes,
7302,"Thief of Bagdad, The (1924)","1,2,9",15400,http://www.imdb.com/title/tt015400,,,3.5,yes,
7303,The Diary of Anne Frank (1959),"8,17",52738,http://www.imdb.com/title/tt052738,,,4,yes,
7304,Allegro non troppo (1977),"3,5,9,12",74121,http://www.imdb.com/title/tt074121,,,4,yes,
7305,Black Widow (1987),"6,8,13,16",90738,http://www.imdb.com/title/tt090738,,,2.5,no,
7306,"Herod's Law (Ley de Herodes, La) (2000)","5,6,13",221344,http://www.imdb.com/title/tt0221344,,,3,no,
7307,Flesh & Blood (1985),"1,2,8,17",89153,http://www.imdb.com/title/tt089153,,,3,no,
7308,King Solomon's Mines (1985),"2,5",89421,http://www.imdb.com/title/tt089421,,,2.5,no,
7310,Raw Deal (1986),1,91828,http://www.imdb.com/title/tt091828,,,3.3,yes,
7311,"Goodbye, Mr. Chips (1939)","8,14",31385,http://www.imdb.com/title/tt031385,,,3.7,yes,
7312,"Follow Me, Boys! (1966)","5,8",60420,http://www.imdb.com/title/tt060420,,,0.5,no,
7315,Against the Ropes (2004),"5,8",312329,http://www.imdb.com/title/tt0312329,,,2,no,
7316,Confessions of a Teenage 8 Queen (2004),5,361467,http://www.imdb.com/title/tt0361467,,,2.4,no,
7317,EuroTrip (2004),"2,5",356150,http://www.imdb.com/title/tt0356150,,,3.1,yes,
7318,"Passion of the Christ, The (2004)",8,335345,http://www.imdb.com/title/tt0335345,,,2.6,no,
7319,Club Dread (2004),"5,11",331953,http://www.imdb.com/title/tt0331953,,,2.1,no,
7320,Dirty Dancing: Havana Nights (2004),14,338096,http://www.imdb.com/title/tt0338096,,,3.4,yes,
7321,Twisted (2004),16,315297,http://www.imdb.com/title/tt0315297,,,2.8,no,
7323,"Good bye, Lenin! (2003)","5,8",301357,http://www.imdb.com/title/tt0301357,,,3.8,yes,
7324,Hidalgo (2004),"2,8",317648,http://www.imdb.com/title/tt0317648,,,3.3,yes,
7325,Starsky & Hutch (2004),"1,5,6,16",335438,http://www.imdb.com/title/tt0335438,,,3.3,yes,
7326,"Reckoning, The (2004)","6,8",258816,http://www.imdb.com/title/tt0258816,,,3.5,yes,
7327,Persona (1966),8,60827,http://www.imdb.com/title/tt060827,,,3.8,yes,
7328,"Passion of Anna, The (Passion, En) (1969)",8,64793,http://www.imdb.com/title/tt064793,,,3.5,yes,
7333,"Corbeau, Le (Raven, The) (1943)","6,8,16",35753,http://www.imdb.com/title/tt035753,,,4.2,yes,
7335,Pickup on South Street (1953),10,46187,http://www.imdb.com/title/tt046187,,,4,yes,
7336,"Damned, The (La Caduta degli dei) (1969)","8,17",64118,http://www.imdb.com/title/tt064118,,,3.5,yes,
7340,Just One of the Guys (1985),5,89393,http://www.imdb.com/title/tt089393,,,2.8,no,
7344,"Wrong Arm of the Law, The (1963)","5,6",56704,http://www.imdb.com/title/tt056704,,,3.5,yes,
7345,Agent Cody Banks 2: Destination London (2004),"1,2,4,5",358349,http://www.imdb.com/title/tt0358349,,,4,yes,
7346,"Girl Next Door, The (2004)","5,14",265208,http://www.imdb.com/title/tt0265208,,,3.1,yes,
7347,Secret Window (2004),"13,16",363988,http://www.imdb.com/title/tt0363988,,,3.3,yes,
7348,Spartan (2004),16,360009,http://www.imdb.com/title/tt0360009,,,3.5,yes,
7349,Broken Wings (Knafayim Shvurot) (2002),8,317842,http://www.imdb.com/title/tt0317842,,,3,no,
7352,Wilbur Wants to Kill Himself (2002),"5,8,14",329767,http://www.imdb.com/title/tt0329767,,,4,yes,
7354,Mad Dog and Glory (1993),"5,8,14",107473,http://www.imdb.com/title/tt0107473,,,3.3,yes,
7357,Peyton Place (1957),"8,14",50839,http://www.imdb.com/title/tt050839,,,3.5,yes,
7360,Dawn of the Dead (2004),"1,8,11,16",363547,http://www.imdb.com/title/tt0363547,,,3.9,yes,
7361,Eternal Sunshine of the Spotless Mind (2004),"8,14,15",338013,http://www.imdb.com/title/tt0338013,,,4.2,yes,
