movieId,title,genres,imdbId,links
6644,"Green Ray, The (Rayon vert, Le) (1986)","8,14",91830,http://www.imdb.com/title/tt091830
6645,THX 1138 (1971),"1,2,8,15",66434,http://www.imdb.com/title/tt066434
6650,Kind Hearts and Coronets (1949),"5,8",41546,http://www.imdb.com/title/tt041546
6654,Atragon (Kaitei Gunkan) (1963),"2,15",57215,http://www.imdb.com/title/tt057215
6656,Attack of the Puppet People (1958),"11,15",51381,http://www.imdb.com/title/tt051381
6658,10 (1979),"5,14",78721,http://www.imdb.com/title/tt078721
6659,Tremors (1990),"5,11,15",100814,http://www.imdb.com/title/tt0100814
6660,"Red Shoes, The (1948)","8,9,12,14",40725,http://www.imdb.com/title/tt040725
6662,"Pink Panther, The (1963)","5,6",57413,http://www.imdb.com/title/tt057413
6663,"Pink Panther Strikes Again, The (1976)","5,6",75066,http://www.imdb.com/title/tt075066
6664,Commando (1985),"1,2",88944,http://www.imdb.com/title/tt088944
6665,Dracula (1979),"11,14",79073,http://www.imdb.com/title/tt079073
6666,"Discreet Charm of the Bourgeoisie, The (Charme discret de la bourgeoisie, Le) (1972)","5,8,9",68361,http://www.imdb.com/title/tt068361
6667,Waco: The Rules of Engagement (1997),7,120472,http://www.imdb.com/title/tt0120472
6668,"Road Home, The (Wo de fu qin mu qin) (1999)","8,14",235060,http://www.imdb.com/title/tt0235060
6669,Ikiru (1952),8,44741,http://www.imdb.com/title/tt044741
6670,Comic Book Villains (2002),5,287969,http://www.imdb.com/title/tt0287969
6671,"Angel at My Table, An (1990)",8,99040,http://www.imdb.com/title/tt099040
6678,"Handmaid's Tale, The (1990)","8,15",99731,http://www.imdb.com/title/tt099731
6679,Revolution OS (2001),7,308808,http://www.imdb.com/title/tt0308808
6684,Death in Venice (Morte a Venezia) (1971),"8,14",67445,http://www.imdb.com/title/tt067445
6686,"Medallion, The (2003)","1,5,6,9",288045,http://www.imdb.com/title/tt0288045
6687,My Boss's Daughter (2003),"5,14",270980,http://www.imdb.com/title/tt0270980
6688,Autumn Spring (Babí léto) (2001),"5,8",286476,http://www.imdb.com/title/tt0286476
6689,"Battle of Shaker Heights, The (2003)","5,8,14",357470,http://www.imdb.com/title/tt0357470
6691,Dust (2001),"8,18",243232,http://www.imdb.com/title/tt0243232
6692,Stoked: The Rise and Fall of Gator (2002),7,271211,http://www.imdb.com/title/tt0271211
6695,Jeepers Creepers 2 (2003),"11,16",301470,http://www.imdb.com/title/tt0301470
6696,Bollywood/Hollywood (2002),"5,8,12,14",303785,http://www.imdb.com/title/tt0303785
6699,Once Upon a Time in the Midlands (2002),8,301684,http://www.imdb.com/title/tt0301684
6702,Dickie Roberts: Former Child Star (2003),5,325258,http://www.imdb.com/title/tt0325258
6705,Party Monster (2003),"5,6,8,16",320244,http://www.imdb.com/title/tt0320244
6706,Taking Sides (2001),8,260414,http://www.imdb.com/title/tt0260414
6707,Cabin Fever (2002),"11,16",303816,http://www.imdb.com/title/tt0303816
6708,Matchstick Men (2003),"5,6,8",325805,http://www.imdb.com/title/tt0325805
6709,Once Upon a Time in Mexico (2003),"1,2,6,16",285823,http://www.imdb.com/title/tt0285823
6710,Dummy (2002),"5,8,14",246592,http://www.imdb.com/title/tt0246592
6711,Lost in Translation (2003),"5,8,14",335266,http://www.imdb.com/title/tt0335266
6713,Millennium Actress (Sennen joyû) (2001),"3,8,14",291350,http://www.imdb.com/title/tt0291350
6715,4 of the Night (1991),11,103957,http://www.imdb.com/title/tt0103957
6718,Gotcha! (1985),5,89222,http://www.imdb.com/title/tt089222
6720,Kuffs (1992),"1,5,6",104647,http://www.imdb.com/title/tt0104647
6721,Once Upon a Time in China (Wong Fei Hung) (1991),"1,2,8",103285,http://www.imdb.com/title/tt0103285
6722,Once Upon a Time in China II (Wong Fei-hung Ji Yi: Naam yi dong ji keung) (1992),"1,14",105839,http://www.imdb.com/title/tt0105839
6723,Once Upon a Time in China III (Wong Fei-hung tsi sam: Siwong tsangba) (1993),1,108592,http://www.imdb.com/title/tt0108592
6724,Paper Moon (1973),"5,6,8",70510,http://www.imdb.com/title/tt070510
6731,Day of the Dead (1985),"11,15,16",88993,http://www.imdb.com/title/tt088993
6732,"Hello, Dolly! (1969)","5,12,14",64418,http://www.imdb.com/title/tt064418
6734,Memoirs of an Invisible Man (1992),"5,14,15,16",104850,http://www.imdb.com/title/tt0104850
6744,Once Bitten (1985),"5,11",89730,http://www.imdb.com/title/tt089730
6746,Squirm (1976),"11,14",75261,http://www.imdb.com/title/tt075261
6748,"Brood, The (1979)",11,78908,http://www.imdb.com/title/tt078908
6750,Anything Else (2003),"5,8,14",313792,http://www.imdb.com/title/tt0313792
6751,Cold Creek Manor (2003),"8,16",331468,http://www.imdb.com/title/tt0331468
6752,"Fighting Temptations, The (2003)",8,191133,http://www.imdb.com/title/tt0191133
6753,Secondhand Lions (2003),"4,5,8",327137,http://www.imdb.com/title/tt0327137
6754,Underworld (2003),"1,9,11",320691,http://www.imdb.com/title/tt0320691
6755,Bubba Ho-tep (2002),"5,11",281686,http://www.imdb.com/title/tt0281686
6760,In This World (2002),"2,8",310154,http://www.imdb.com/title/tt0310154
6763,Duplex (2003),"5,6",266489,http://www.imdb.com/title/tt0266489
6764,"Rundown, The (2003)","1,2,5",327850,http://www.imdb.com/title/tt0327850
6765,Under the Tuscan Sun (2003),"5,8,14",328589,http://www.imdb.com/title/tt0328589
6768,Luther (2003),8,309820,http://www.imdb.com/title/tt0309820
6769,Mambo Italiano (2003),5,330602,http://www.imdb.com/title/tt0330602
6770,My Life Without Me (2003),"8,14",314412,http://www.imdb.com/title/tt0314412
6772,To Be and to Have (Être et avoir) (2002),7,318202,http://www.imdb.com/title/tt0318202
6773,"Triplets of Belleville, The (Les triplettes de Belleville) (2003)","3,5,9",286244,http://www.imdb.com/title/tt0286244
6774,Videodrome (1983),"9,11,15,16",86541,http://www.imdb.com/title/tt086541
6775,Life and Debt (2001),7,284262,http://www.imdb.com/title/tt0284262
6776,Lagaan: Once Upon a Time in India (2001),"5,8,12,14",282674,http://www.imdb.com/title/tt0282674
6777,Judgment at Nuremberg (1961),8,55031,http://www.imdb.com/title/tt055031
6780,"Brief History of Time, A (1991)",7,103882,http://www.imdb.com/title/tt0103882
6782,Leningrad Cowboys Go America (1989),"5,12",97728,http://www.imdb.com/title/tt097728
6783,"Rules of the Game, The (La règle du jeu) (1939)","5,8",31885,http://www.imdb.com/title/tt031885
6785,Seven Brides for Seven Brothers (1954),"5,12,14,18",47472,http://www.imdb.com/title/tt047472
6786,Kiss of the Spider Woman (1985),8,89424,http://www.imdb.com/title/tt089424
6787,All the President's Men (1976),"8,16",74119,http://www.imdb.com/title/tt074119
6788,Angie (1994),"5,8,14",109129,http://www.imdb.com/title/tt0109129
6789,"Apartment, The (Appartement, L') (1996)","8,13,14",115561,http://www.imdb.com/title/tt0115561
6790,Avalon (2001),"8,9,15",267287,http://www.imdb.com/title/tt0267287
6791,Babette's Feast (Babettes gæstebud) (1987),8,92603,http://www.imdb.com/title/tt092603
6793,Beethoven (1992),"4,5,8",103786,http://www.imdb.com/title/tt0103786
6794,Beethoven's 2nd (1993),"4,5",106375,http://www.imdb.com/title/tt0106375
6796,Boyz N the Hood (1991),"6,8",101507,http://www.imdb.com/title/tt0101507
6797,Bugsy (1991),"6,8",101516,http://www.imdb.com/title/tt0101516
6798,Bugsy Malone (1976),"4,5,6,12",74256,http://www.imdb.com/title/tt074256
6800,Cobra (1986),"1,6",90859,http://www.imdb.com/title/tt090859
6803,Phenomena (a.k.a. Creepers) (1985),"11,13,16",87909,http://www.imdb.com/title/tt087909
6804,6wave (1985),"5,6",88967,http://www.imdb.com/title/tt088967
6807,Monty Python's The Meaning of Life (1983),5,85959,http://www.imdb.com/title/tt085959
6808,Where Eagles Dare (1968),"1,2,17",65207,http://www.imdb.com/title/tt065207
6809,Tightrope (1984),16,88272,http://www.imdb.com/title/tt088272
6810,Sleeping with the Enemy (1991),"8,16",102945,http://www.imdb.com/title/tt0102945
6811,PCU (1994),5,110759,http://www.imdb.com/title/tt0110759
6812,"Rookie, The (1990)","1,5,16",100514,http://www.imdb.com/title/tt0100514
6814,City Heat (1984),"1,5",87062,http://www.imdb.com/title/tt087062
6816,Three O'Clock High (1987),5,94138,http://www.imdb.com/title/tt094138
6817,"White Hunter, Black Heart (1990)","2,8",100928,http://www.imdb.com/title/tt0100928
6818,Come and See (Idi i smotri) (1985),"8,17",91251,http://www.imdb.com/title/tt091251
6820,Ginger Snaps (2000),"8,11,16",210070,http://www.imdb.com/title/tt0210070
6821,More American Graffiti (1979),5,79576,http://www.imdb.com/title/tt079576
6827,It's Pat (1994),5,110169,http://www.imdb.com/title/tt0110169
6832,Regarding Henry (1991),8,102768,http://www.imdb.com/title/tt0102768
6835,Alien Contamination (1980),"1,11,15",82000,http://www.imdb.com/title/tt082000
6836,"Amazing Transparent Man, The (1960)",15,53593,http://www.imdb.com/title/tt053593
6837,Love Affair (1939),"5,8,14",31593,http://www.imdb.com/title/tt031593
6849,Scrooge (1970),"8,9,12",66344,http://www.imdb.com/title/tt066344
6850,Leap of Faith (1992),"5,8",104695,http://www.imdb.com/title/tt0104695
6851,"Gas, Food, Lodging (1992)","8,14",104321,http://www.imdb.com/title/tt0104321
6852,In Cold Blood (1967),"6,8",61809,http://www.imdb.com/title/tt061809
6853,Campus Man (1987),5,92717,http://www.imdb.com/title/tt092717
6856,Yankee Doodle Dandy (1942),"8,12",35575,http://www.imdb.com/title/tt035575
6857,Ninja Scroll (Jûbei ninpûchô) (1995),"1,2,3,9",107692,http://www.imdb.com/title/tt0107692
6858,Knife in the Water (Nóz w wodzie) (1962),8,56291,http://www.imdb.com/title/tt056291
6860,Mobsters (1991),"6,8",102460,http://www.imdb.com/title/tt0102460
6862,Out of Time (2003),"6,8,16",313443,http://www.imdb.com/title/tt0313443
6863,School of Rock (2003),"5,12",332379,http://www.imdb.com/title/tt0332379
6867,"Station Agent, The (2003)","5,8",340377,http://www.imdb.com/title/tt0340377
6868,Wonderland (2003),"6,8,13,16",335563,http://www.imdb.com/title/tt0335563
6869,Bus 174 (Ônibus 174) (2002),"6,7",340468,http://www.imdb.com/title/tt0340468
6870,Mystic River (2003),"6,8,13",327056,http://www.imdb.com/title/tt0327056
6872,"House of the Dead, The (2003)","1,11",317676,http://www.imdb.com/title/tt0317676
6873,Intolerable Cruelty (2003),"5,14",138524,http://www.imdb.com/title/tt0138524
6874,Kill Bill: Vol. 1 (2003),"1,6,16",266697,http://www.imdb.com/title/tt0266697
6879,Runaway Jury (2003),"8,16",313542,http://www.imdb.com/title/tt0313542
6880,"Texas Chainsaw Massacre, The (2003)",11,324216,http://www.imdb.com/title/tt0324216
6881,Pieces of April (2003),"5,8",311648,http://www.imdb.com/title/tt0311648
6882,Returner (Ritaanaa) (2002),"1,2,15",339579,http://www.imdb.com/title/tt0339579
6883,Sylvia (2003),"8,14",325055,http://www.imdb.com/title/tt0325055
6884,Veronica Guerin (2003),"6,8,16",312549,http://www.imdb.com/title/tt0312549
6885,In the Cut (2003),"6,8,13,14,16",199626,http://www.imdb.com/title/tt0199626
6886,Beyond Borders (2003),"8,14,17",294357,http://www.imdb.com/title/tt0294357
6887,Radio (2003),8,316465,http://www.imdb.com/title/tt0316465
6888,Scary Movie 3 (2003),"5,11",306047,http://www.imdb.com/title/tt0306047
6889,Brother Bear (2003),"2,3,4",328880,http://www.imdb.com/title/tt0328880
6890,Elephant (2003),8,363589,http://www.imdb.com/title/tt0363589
6893,"Italian Job, The (1969)","1,5,6",64505,http://www.imdb.com/title/tt064505
6898,Sweet Sixteen (2002),8,313670,http://www.imdb.com/title/tt0313670
6899,Alien from L.A. (1988),15,92532,http://www.imdb.com/title/tt092532
6902,Interstate 60 (2002),"2,5,8,9,13,15,16",165832,http://www.imdb.com/title/tt0165832
6909,"Eye, The (Gin gwai) (Jian gui) (2002)",16,325655,http://www.imdb.com/title/tt0325655
6911,"Jolson Story, The (1946)",12,38661,http://www.imdb.com/title/tt038661
6912,You'll Never Get Rich (1941),"5,12,14",34409,http://www.imdb.com/title/tt034409
6918,"Unvanquished, The (Aparajito) (1957)",8,48956,http://www.imdb.com/title/tt048956
6920,"Cercle Rouge, Le (Red Circle, The) (1970)","6,16",65531,http://www.imdb.com/title/tt065531
6927,"Human Stain, The (2003)","8,14,16",308383,http://www.imdb.com/title/tt0308383
6932,Shattered Glass (2003),"6,8",323944,http://www.imdb.com/title/tt0323944
6934,"Matrix Revolutions, The (2003)","1,2,15,16,19",242653,http://www.imdb.com/title/tt0242653
6935,"Revolution Will Not Be Televised, The (a.k.a. Chavez: Inside the Coup) (2003)",7,363510,http://www.imdb.com/title/tt0363510
6936,Elf (2003),"4,5,9",319343,http://www.imdb.com/title/tt0319343
6938,Billabong Odyssey (2003),7,379713,http://www.imdb.com/title/tt0379713
6939,Gloomy Sunday (Ein Lied von Liebe und Tod) (1999),"8,14",155722,http://www.imdb.com/title/tt0155722
6942,Love Actually (2003),"5,8,14",314331,http://www.imdb.com/title/tt0314331
6944,Father of the Bride (1991),5,101862,http://www.imdb.com/title/tt0101862
6945,My Architect: A Son's Journey (2003),7,373175,http://www.imdb.com/title/tt0373175
6946,Looney Tunes: Back in 1 (2003),"1,3,4,9",318155,http://www.imdb.com/title/tt0318155
6947,Master and Commander: The Far Side of the World (2003),"2,8,17",311113,http://www.imdb.com/title/tt0311113
6948,Tupac: Resurrection (2003),7,343121,http://www.imdb.com/title/tt0343121
6949,"Big Empty, The (2003)","5,13,15",321442,http://www.imdb.com/title/tt0321442
6950,"Missing, The (2003)","2,16,18",338188,http://www.imdb.com/title/tt0338188
6951,"Cat in the Hat, The (2003)","4,5",312528,http://www.imdb.com/title/tt0312528
6952,Gothika (2003),"11,16",348836,http://www.imdb.com/title/tt0348836
6953,21 Grams (2003),"6,8,13,14,16",315733,http://www.imdb.com/title/tt0315733
6954,"Barbarian Invasions, The (Les invasions barbares) (2003)","5,6,8,13,14",338135,http://www.imdb.com/title/tt0338135
6957,Bad Santa (2003),"5,6",307987,http://www.imdb.com/title/tt0307987
6958,"Haunted Mansion, The (2003)","4,5,9,11",338094,http://www.imdb.com/title/tt0338094
6959,Timeline (2003),"1,2,15",300556,http://www.imdb.com/title/tt0300556
6961,Damage (Fatale) (1992),8,104237,http://www.imdb.com/title/tt0104237
6962,OT: Our Town (2002),7,334029,http://www.imdb.com/title/tt0334029
6963,Devil's Playground (2002),7,293088,http://www.imdb.com/title/tt0293088
6965,Journeys with George (2002),7,312848,http://www.imdb.com/title/tt0312848
6966,Darkman (1990),"1,6,9,15,16",99365,http://www.imdb.com/title/tt099365
6967,Dead of Night (1945),"11,13",37635,http://www.imdb.com/title/tt037635
6969,"Dernier Combat, Le (Last Battle, The) (1983)","8,15",85426,http://www.imdb.com/title/tt085426
6970,Desk Set (1957),"5,14",50307,http://www.imdb.com/title/tt050307
6971,Europa (Zentropa) (1991),"8,16",101829,http://www.imdb.com/title/tt0101829
6973,Final Analysis (1992),"8,14,16",104265,http://www.imdb.com/title/tt0104265
6974,"Freshman, The (1990)","5,6",99615,http://www.imdb.com/title/tt099615
6975,Funny Games (1997),"8,11,16",119167,http://www.imdb.com/title/tt0119167
6978,Slacker (1991),"5,8",102943,http://www.imdb.com/title/tt0102943
6979,17Games (1983),"8,15,16",86567,http://www.imdb.com/title/tt086567
6981,"Ordet (Word, The) (1955)",8,48452,http://www.imdb.com/title/tt048452
6982,Forbidden Games (Jeux interdits) (1952),"8,17",43686,http://www.imdb.com/title/tt043686
6983,Jane Eyre (1944),"8,14",36969,http://www.imdb.com/title/tt036969
6984,"Tale of Two Cities, A (1935)",8,27075,http://www.imdb.com/title/tt027075
6985,"Passion of Joan of Arc, The (Passion de Jeanne d'Arc, La) (1928)",8,19254,http://www.imdb.com/title/tt019254
6986,Ben-Hur: A Tale of the Christ (1925),"2,8,14",16641,http://www.imdb.com/title/tt016641
6987,"Cabinet of Dr. Caligari, The (Cabinet des Dr. Caligari., Das) (1920)","6,9,11",10323,http://www.imdb.com/title/tt010323
6989,Gorky Park (1983),"6,8,16",85615,http://www.imdb.com/title/tt085615
6990,The Great Train Robbery (1978),"1,2,5,6,8",79240,http://www.imdb.com/title/tt079240
6992,Guarding Tess (1994),"5,8",109951,http://www.imdb.com/title/tt0109951
6993,Hannah and Her Sisters (1986),"5,8,14",91167,http://www.imdb.com/title/tt091167
6994,"Hard Way, The (1991)","1,5",102004,http://www.imdb.com/title/tt0102004
6996,Highlander II: The Quickening (1991),"1,15",102034,http://www.imdb.com/title/tt0102034
6997,Hoffa (1992),"6,8",104427,http://www.imdb.com/title/tt0104427
6998,House of Cards (1993),8,107148,http://www.imdb.com/title/tt0107148
6999,Housesitter (1992),"5,14",104452,http://www.imdb.com/title/tt0104452
7000,Hudson Hawk (1991),"1,2,5",102070,http://www.imdb.com/title/tt0102070
7001,Invasion of the Body Snatchers (1978),"11,13,15,16",77745,http://www.imdb.com/title/tt077745
7004,Kindergarten Cop (1990),"1,5,6,16",99938,http://www.imdb.com/title/tt099938
7005,King Ralph (1991),5,102216,http://www.imdb.com/title/tt0102216
7007,"Last Boy Scout, The (1991)","1,5,6,8,16",102266,http://www.imdb.com/title/tt0102266
7008,Last Tango in Paris (Ultimo tango a Parigi) (1972),"8,14",70849,http://www.imdb.com/title/tt070849
7009,Lorenzo's Oil (1992),8,104756,http://www.imdb.com/title/tt0104756
7010,"Lover, The (Amant, L') (1992)","8,14",101316,http://www.imdb.com/title/tt0101316
7012,Mr. Destiny (1990),"5,9",100201,http://www.imdb.com/title/tt0100201
7013,"Night of the Hunter, The (1955)","8,10,16",48424,http://www.imdb.com/title/tt048424
7015,Only the Lonely (1991),"5,14",102598,http://www.imdb.com/title/tt0102598
7016,Over the Top (1987),"1,8",93692,http://www.imdb.com/title/tt093692
7017,Passenger 57 (1992),"1,16",105104,http://www.imdb.com/title/tt0105104
7018,Presumed Innocent (1990),"6,8,16",100404,http://www.imdb.com/title/tt0100404
7019,Project X (1987),"5,8",93793,http://www.imdb.com/title/tt093793
7020,Proof (1991),"5,8,14",102721,http://www.imdb.com/title/tt0102721
7022,Battle Royale (Batoru rowaiaru) (2000),"1,8,11,16",266308,http://www.imdb.com/title/tt0266308
7023,"Wedding Banquet, The (Xi yan) (1993)","5,8,14",107156,http://www.imdb.com/title/tt0107156
7024,"Salo, or The 120 Days of Sodom (Salò o le 120 giornate di Sodoma) (1976)",8,73650,http://www.imdb.com/title/tt073650
7025,"Midnight Clear, A (1992)","8,17",102443,http://www.imdb.com/title/tt0102443
7026,Summer School (1987),5,94072,http://www.imdb.com/title/tt094072
7027,Silverado (1985),"1,18",90022,http://www.imdb.com/title/tt090022
7028,Quick Change (1990),"5,6",100449,http://www.imdb.com/title/tt0100449
7030,Radio Flyer (1992),8,105211,http://www.imdb.com/title/tt0105211
7031,"Real McCoy, The (1993)","1,6,8,16",107927,http://www.imdb.com/title/tt0107927
7032,Revenge (1990),"8,14,16",100485,http://www.imdb.com/title/tt0100485
7033,"Secret of My Succe$s, The (a.k.a. The Secret of My Success) (1987)","5,14",93936,http://www.imdb.com/title/tt093936
7034,Show Me Love (Fucking Åmål) (1998),"8,14",150662,http://www.imdb.com/title/tt0150662
7036,Teen Wolf (1985),"5,9",90142,http://www.imdb.com/title/tt090142
7037,High Heels (Tacones lejanos) (1991),"5,8",103030,http://www.imdb.com/title/tt0103030
7038,Things You Can Tell Just by Looking at Her (2000),"8,14",210358,http://www.imdb.com/title/tt0210358
7040,To Live and Die in L.A. (1985),"1,6,8,16",90180,http://www.imdb.com/title/tt090180
7041,Trapped in Paradise (1994),"5,6",111477,http://www.imdb.com/title/tt0111477
7044,Wild at Heart (1990),"6,8,13,14,16",100935,http://www.imdb.com/title/tt0100935
7045,"Witches, The (1990)","4,9",100944,http://www.imdb.com/title/tt0100944
7046,"Witches of Eastwick, The (1987)","5,9,11,16",94332,http://www.imdb.com/title/tt094332
7047,Year of the Dragon (1985),"1,6,8",90350,http://www.imdb.com/title/tt090350
7048,Nothing to Lose (1997),"1,2,5,6",119807,http://www.imdb.com/title/tt0119807
7049,Flying Down to Rio (1933),"5,12,14",24025,http://www.imdb.com/title/tt024025
7050,Follow the Fleet (1936),"5,12,14",27630,http://www.imdb.com/title/tt027630
7051,"What's New, Pussycat (1965)",5,59903,http://www.imdb.com/title/tt059903
7052,Mary of Scotland (1936),8,27948,http://www.imdb.com/title/tt027948
7053,Roberta (1935),"5,12,14",26942,http://www.imdb.com/title/tt026942
7054,Little Women (1949),8,41594,http://www.imdb.com/title/tt041594
7055,Swing Time (1936),"5,12,14",28333,http://www.imdb.com/title/tt028333
7056,"Public Enemy, The (1931)","1,6,8",22286,http://www.imdb.com/title/tt022286
7057,"Midsummer Night's Dream, A (1935)","5,9,14",26714,http://www.imdb.com/title/tt026714
7058,Life with Father (1947),5,39566,http://www.imdb.com/title/tt039566
7059,National Velvet (1944),"4,8",37120,http://www.imdb.com/title/tt037120
7060,Jesus Christ Superstar (1973),"8,12",70239,http://www.imdb.com/title/tt070239
7061,Dark Victory (1939),"8,14",31210,http://www.imdb.com/title/tt031210
7062,Birdman of Alcatraz (1962),8,55798,http://www.imdb.com/title/tt055798
7063,"Aguirre: The Wrath of God (Aguirre, der Zorn Gottes) (1972)","2,8",68182,http://www.imdb.com/title/tt068182
7064,Beauty and the Beast (La belle et la bête) (1946),"8,9",38348,http://www.imdb.com/title/tt038348
7065,"Birth of a Nation, The (1915)","8,17",4972,http://www.imdb.com/title/tt04972
7067,Juliet of the Spirits (Giulietta degli spiriti) (1965),"5,8,9,14",59229,http://www.imdb.com/title/tt059229
7069,"Macbeth (a.k.a. Tragedy of Macbeth, The) (1971)",8,67372,http://www.imdb.com/title/tt067372
7070,Red River (1948),"1,2,18",40724,http://www.imdb.com/title/tt040724
7071,"Woman Under the Influence, A (1974)",8,72417,http://www.imdb.com/title/tt072417
7072,Stagecoach (1939),"1,8,14,18",31971,http://www.imdb.com/title/tt031971
7073,"Shot in the Dark, A (1964)","5,6,13",58586,http://www.imdb.com/title/tt058586
7074,"Navigator, The (1924)",5,15163,http://www.imdb.com/title/tt015163
7075,"Court Jester, The (1956)","2,5,12",49096,http://www.imdb.com/title/tt049096
7076,Bullitt (1968),"1,6,8,16",62765,http://www.imdb.com/title/tt062765
7078,Jezebel (1938),8,30287,http://www.imdb.com/title/tt030287
7079,"Hunchback of Notre Dame, The (1939)",8,31455,http://www.imdb.com/title/tt031455
7080,42nd Street (1933),"8,12,14",24034,http://www.imdb.com/title/tt024034
7082,That Touch of Mink (1962),"5,14",56575,http://www.imdb.com/title/tt056575
7083,Sweet Dreams (1985),8,90110,http://www.imdb.com/title/tt090110
7084,"Play It Again, Sam (1972)","5,14",69097,http://www.imdb.com/title/tt069097
7085,Send Me No Flowers (1964),"5,14",58571,http://www.imdb.com/title/tt058571
7086,Pygmalion (1938),"5,8",30637,http://www.imdb.com/title/tt030637
7087,"Passage to India, A (1984)","2,8",87892,http://www.imdb.com/title/tt087892
7088,Black Orpheus (Orfeu Negro) (1959),"8,14",53146,http://www.imdb.com/title/tt053146
7089,Amarcord (1973),"5,8",71129,http://www.imdb.com/title/tt071129
7090,Hero (Ying xiong) (2002),"1,2,8",299977,http://www.imdb.com/title/tt0299977
7091,Horse Feathers (1932),5,23027,http://www.imdb.com/title/tt023027
7092,Anna Karenina (1935),"8,14",26071,http://www.imdb.com/title/tt026071
7093,"Front Page, The (1974)",5,71524,http://www.imdb.com/title/tt071524
7096,Rivers and Tides (2001),7,307385,http://www.imdb.com/title/tt0307385
7099,Nausicaä of the Valley of the Wind (Kaze no tani no Naushika) (1984),"2,3,8,9,15",87544,http://www.imdb.com/title/tt087544
7101,Doc Hollywood (1991),"5,14",101745,http://www.imdb.com/title/tt0101745
7102,Dragnet (1987),"5,6,8",92925,http://www.imdb.com/title/tt092925
7103,Madhouse (1990),5,100087,http://www.imdb.com/title/tt0100087
7104,1941 (1979),"5,17",78723,http://www.imdb.com/title/tt078723
7107,Foul Play (1978),"5,16",77578,http://www.imdb.com/title/tt077578
7108,6 Story (Zhong an zu) (1993),"1,6,8",108656,http://www.imdb.com/title/tt0108656
7109,Beyond the Clouds (Al di là delle nuvole) (1996),"8,14",114086,http://www.imdb.com/title/tt0114086
7114,"Collector, The (1965)","8,11,16",59043,http://www.imdb.com/title/tt059043
7115,Deep Red (Profondo rosso) (1975),"11,13,16",73582,http://www.imdb.com/title/tt073582
7116,Diabolique (Les diaboliques) (1955),"11,13,16",46911,http://www.imdb.com/title/tt046911
7117,Leprechaun (1993),"5,11",107387,http://www.imdb.com/title/tt0107387
7118,Wings of Honneamise (Ôritsu uchûgun Oneamisu no tsubasa) (1987),"3,8,15,17",93207,http://www.imdb.com/title/tt093207
7121,Adam's Rib (1949),"5,14",41090,http://www.imdb.com/title/tt041090
7122,King of Hearts (1966),"5,8,17",60908,http://www.imdb.com/title/tt060908
7123,Naked Lunch (1991),"8,9,13,15",102511,http://www.imdb.com/title/tt0102511
7124,Grass (1999),7,214730,http://www.imdb.com/title/tt0214730
7125,Spring For17d (1999),8,156096,http://www.imdb.com/title/tt0156096
7127,Run (1991),"1,8,16",102818,http://www.imdb.com/title/tt0102818
7131,"Summer Place, A (1959)",8,53320,http://www.imdb.com/title/tt053320
7132,"Night at the Opera, A (1935)","5,12,14",26778,http://www.imdb.com/title/tt026778
7134,"Element of 6, The (Forbrydelsens Element) (1984)","8,16",87280,http://www.imdb.com/title/tt087280
7137,"Cooler, The (2003)","5,8,14",318374,http://www.imdb.com/title/tt0318374
7139,In America (2002),"8,14",298845,http://www.imdb.com/title/tt0298845
7141,My Flesh and Blood (2003),7,342804,http://www.imdb.com/title/tt0342804
7142,Honey (2003),"8,14",322589,http://www.imdb.com/title/tt0322589
7143,"Last Samurai, The (2003)","1,2,8,17",325710,http://www.imdb.com/title/tt0325710
7147,Big Fish (2003),"8,9,14",319061,http://www.imdb.com/title/tt0319061
7149,Something's Gotta Give (2003),"5,8,14",337741,http://www.imdb.com/title/tt0337741
7150,Stuck on You (2003),5,338466,http://www.imdb.com/title/tt0338466
7151,Girl with a Pearl Earring (2003),"8,14",335119,http://www.imdb.com/title/tt0335119
7153,"Lord of the Rings: The Return of the King, The (2003)","1,2,8,9",167260,http://www.imdb.com/title/tt0167260
7154,Mona Lisa Smile (2003),"8,14",304415,http://www.imdb.com/title/tt0304415
7155,Calendar Girls (2003),5,337909,http://www.imdb.com/title/tt0337909
7156,"Fog of 17: Eleven Lessons from the Life of Robert S. McNamara, The (2003)","7,17",317910,http://www.imdb.com/title/tt0317910
7158,House of Sand and Fog (2003),8,315983,http://www.imdb.com/title/tt0315983
7160,Monster (2003),"6,8",340855,http://www.imdb.com/title/tt0340855
7161,Cheaper by the Dozen (2003),"4,5",349205,http://www.imdb.com/title/tt0349205
7162,Cold Mountain (2003),"8,14,17",159365,http://www.imdb.com/title/tt0159365
7163,Paycheck (2003),"1,15,16",338337,http://www.imdb.com/title/tt0338337
7164,Peter Pan (2003),"1,2,4,9",316396,http://www.imdb.com/title/tt0316396
7165,"Company, The (2003)","8,12",335013,http://www.imdb.com/title/tt0335013
7167,Japanese Story (2003),8,304229,http://www.imdb.com/title/tt0304229
7169,Chasing Liberty (2004),"5,14",360139,http://www.imdb.com/title/tt0360139
7171,Aileen: Life and Death of a Serial Killer (2003),7,364930,http://www.imdb.com/title/tt0364930
7173,Along Came Polly (2004),"5,14",343135,http://www.imdb.com/title/tt0343135
7175,Torque (2004),"1,6",329691,http://www.imdb.com/title/tt0329691
7176,Crimson Gold (Talaye sorgh) (2003),8,371280,http://www.imdb.com/title/tt0371280
